"student";"snapshot";"datetime"
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-11-16T20:14:55.330Z";2020-11-16 20:14:55
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-11-16T20:24:36.090Z";2020-11-16 20:24:36
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-11-16T20:35:15.255Z";2020-11-16 20:35:15
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-11-17T00:12:31.777Z";2020-11-17 00:12:31
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-11-17T00:55:54.815Z";2020-11-17 00:55:54
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-11-17T01:01:14.485Z";2020-11-17 01:01:14
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-11-17T01:35:11.963Z";2020-11-17 01:35:11
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-11-17T01:35:23.799Z";2020-11-17 01:35:23
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-11-17T01:39:59.202Z";2020-11-17 01:39:59
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-11-17T01:57:37.986Z";2020-11-17 01:57:37
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-11-17T02:35:02.129Z";2020-11-17 02:35:02
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-11-17T02:40:40.157Z";2020-11-17 02:40:40
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-11-25T22:30:35.818Z";2020-11-25 22:30:35
"bce6c9a25c13892e6af4da6592b09ab5a90e5515";"2020-12-02T04:38:00.793Z";2020-12-02 04:38:00
"bcecca23914ff5e3b78d6f043dac4e641bf1592e";"2020-11-25T23:12:41.883Z";2020-11-25 23:12:41
"bcecca23914ff5e3b78d6f043dac4e641bf1592e";"2020-11-25T23:13:08.545Z";2020-11-25 23:13:08
"bcecca23914ff5e3b78d6f043dac4e641bf1592e";"2020-11-25T23:18:25.700Z";2020-11-25 23:18:25
"bcecca23914ff5e3b78d6f043dac4e641bf1592e";"2020-11-25T23:18:40.429Z";2020-11-25 23:18:40
"bcecca23914ff5e3b78d6f043dac4e641bf1592e";"2020-11-26T00:59:51.419Z";2020-11-26 00:59:51
"bcecca23914ff5e3b78d6f043dac4e641bf1592e";"2020-11-26T01:02:40.653Z";2020-11-26 01:02:40
"bcecca23914ff5e3b78d6f043dac4e641bf1592e";"2020-11-26T01:03:34.360Z";2020-11-26 01:03:34
"bcecca23914ff5e3b78d6f043dac4e641bf1592e";"2020-11-26T01:06:55.355Z";2020-11-26 01:06:55
"bcecca23914ff5e3b78d6f043dac4e641bf1592e";"2020-11-26T01:09:25.415Z";2020-11-26 01:09:25
"bcecca23914ff5e3b78d6f043dac4e641bf1592e";"2020-11-26T01:15:53.830Z";2020-11-26 01:15:53
"bcecca23914ff5e3b78d6f043dac4e641bf1592e";"2020-11-26T02:39:17.643Z";2020-11-26 02:39:17
"bcecca23914ff5e3b78d6f043dac4e641bf1592e";"2020-11-26T04:27:07.215Z";2020-11-26 04:27:07
"bcecca23914ff5e3b78d6f043dac4e641bf1592e";"2020-11-26T04:29:23.362Z";2020-11-26 04:29:23
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-25T20:39:36.821Z";2020-11-25 20:39:36
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-25T21:01:29.210Z";2020-11-25 21:01:29
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-25T21:11:47.877Z";2020-11-25 21:11:47
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-26T01:44:12.516Z";2020-11-26 01:44:12
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-26T01:44:59.993Z";2020-11-26 01:44:59
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-26T01:45:07.969Z";2020-11-26 01:45:07
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-26T01:50:33.245Z";2020-11-26 01:50:33
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-26T01:56:18.825Z";2020-11-26 01:56:18
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-26T02:29:10.282Z";2020-11-26 02:29:10
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-26T04:26:43.982Z";2020-11-26 04:26:43
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-26T04:48:53.295Z";2020-11-26 04:48:53
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-26T04:56:04.539Z";2020-11-26 04:56:04
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-26T04:56:04.545Z";2020-11-26 04:56:04
"c090aea6396949a3e236f180d10c0a6d2c0830c2";"2020-11-26T04:56:04.552Z";2020-11-26 04:56:04
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-17T22:57:22.841Z";2020-11-17 22:57:22
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-17T22:59:33.094Z";2020-11-17 22:59:33
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-17T23:54:59.434Z";2020-11-17 23:54:59
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-17T23:55:11.610Z";2020-11-17 23:55:11
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-17T23:58:12.827Z";2020-11-17 23:58:12
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-18T00:11:22.339Z";2020-11-18 00:11:22
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-18T00:29:28.744Z";2020-11-18 00:29:28
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-18T01:11:08.112Z";2020-11-18 01:11:08
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-18T01:11:11.790Z";2020-11-18 01:11:11
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-18T01:11:17.509Z";2020-11-18 01:11:17
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-18T01:40:19.133Z";2020-11-18 01:40:19
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-18T14:57:33.253Z";2020-11-18 14:57:33
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-18T15:05:52.933Z";2020-11-18 15:05:52
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-18T15:51:30.254Z";2020-11-18 15:51:30
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-20T00:11:54.294Z";2020-11-20 00:11:54
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-20T01:29:54.086Z";2020-11-20 01:29:54
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-20T02:28:36.653Z";2020-11-20 02:28:36
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-20T02:29:04.387Z";2020-11-20 02:29:04
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-20T02:31:28.327Z";2020-11-20 02:31:28
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-20T02:51:20.660Z";2020-11-20 02:51:20
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-24T00:35:20.024Z";2020-11-24 00:35:20
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-24T01:10:28.565Z";2020-11-24 01:10:28
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-24T01:34:51.315Z";2020-11-24 01:34:51
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-24T01:47:06.534Z";2020-11-24 01:47:06
"c0c9189b7b9396f01b6da23677de6c1f2ca8bba7";"2020-11-26T00:22:46.027Z";2020-11-26 00:22:46
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T00:50:59.448Z";2020-11-16 00:50:59
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T00:52:15.098Z";2020-11-16 00:52:15
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T00:52:22.276Z";2020-11-16 00:52:22
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T00:53:14.697Z";2020-11-16 00:53:14
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T00:53:59.952Z";2020-11-16 00:53:59
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T01:25:39.992Z";2020-11-16 01:25:39
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T01:33:42.744Z";2020-11-16 01:33:42
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T01:51:13.625Z";2020-11-16 01:51:13
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T02:56:22.336Z";2020-11-16 02:56:22
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T04:31:35.169Z";2020-11-16 04:31:35
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T13:46:39.431Z";2020-11-16 13:46:39
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T14:19:28.390Z";2020-11-16 14:19:28
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T14:41:37.521Z";2020-11-16 14:41:37
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T14:42:06.203Z";2020-11-16 14:42:06
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T16:51:36.998Z";2020-11-16 16:51:36
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T16:53:55.256Z";2020-11-16 16:53:55
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-16T17:58:02.435Z";2020-11-16 17:58:02
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-17T00:07:28.673Z";2020-11-17 00:07:28
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-17T03:03:24.110Z";2020-11-17 03:03:24
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-17T03:03:53.071Z";2020-11-17 03:03:53
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-18T02:52:42.488Z";2020-11-18 02:52:42
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-19T17:46:01.784Z";2020-11-19 17:46:01
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-19T18:47:34.414Z";2020-11-19 18:47:34
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-19T19:54:43.209Z";2020-11-19 19:54:43
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-19T20:37:25.998Z";2020-11-19 20:37:25
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-20T13:10:18.188Z";2020-11-20 13:10:18
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-20T13:10:18.198Z";2020-11-20 13:10:18
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-20T13:10:18.212Z";2020-11-20 13:10:18
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-20T13:28:29.055Z";2020-11-20 13:28:29
"c1c1f0a1fe3eee55891c2f5d9a921e0c0d7e1005";"2020-11-20T14:14:18.935Z";2020-11-20 14:14:18
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-16T05:08:29.988Z";2020-11-16 05:08:29
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-16T23:00:29.808Z";2020-11-16 23:00:29
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-16T23:00:53.387Z";2020-11-16 23:00:53
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-16T23:07:00.546Z";2020-11-16 23:07:00
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-16T23:18:37.580Z";2020-11-16 23:18:37
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-16T23:18:49.931Z";2020-11-16 23:18:49
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-16T23:19:03.161Z";2020-11-16 23:19:03
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-16T23:59:42.929Z";2020-11-16 23:59:42
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-17T02:36:57.346Z";2020-11-17 02:36:57
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-18T00:23:43.333Z";2020-11-18 00:23:43
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-18T02:36:54.160Z";2020-11-18 02:36:54
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-18T05:44:37.305Z";2020-11-18 05:44:37
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-18T22:34:57.236Z";2020-11-18 22:34:57
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-18T22:38:10.655Z";2020-11-18 22:38:10
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-18T22:39:08.479Z";2020-11-18 22:39:08
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-18T22:47:09.508Z";2020-11-18 22:47:09
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-18T23:18:34.260Z";2020-11-18 23:18:34
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-18T23:20:13.232Z";2020-11-18 23:20:13
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-18T23:41:29.430Z";2020-11-18 23:41:29
"c2602bcc459c63ef5986cba9d78253119f74c567";"2020-11-18T23:58:14.885Z";2020-11-18 23:58:14
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-18T22:23:25.396Z";2020-11-18 22:23:25
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-18T22:24:19.842Z";2020-11-18 22:24:19
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-18T22:28:42.336Z";2020-11-18 22:28:42
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-18T22:31:02.351Z";2020-11-18 22:31:02
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-18T22:55:35.055Z";2020-11-18 22:55:35
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T02:26:35.597Z";2020-11-23 02:26:35
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T02:27:01.762Z";2020-11-23 02:27:01
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T02:34:57.340Z";2020-11-23 02:34:57
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T02:59:12.321Z";2020-11-23 02:59:12
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T02:59:27.186Z";2020-11-23 02:59:27
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T02:59:55.039Z";2020-11-23 02:59:55
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T02:59:56.904Z";2020-11-23 02:59:56
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T03:26:52.792Z";2020-11-23 03:26:52
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T05:10:04.144Z";2020-11-23 05:10:04
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T06:33:38.775Z";2020-11-23 06:33:38
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T18:52:45.363Z";2020-11-23 18:52:45
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T19:10:48.728Z";2020-11-23 19:10:48
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T20:17:38.018Z";2020-11-23 20:17:38
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-23T20:41:29.267Z";2020-11-23 20:41:29
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-24T02:48:38.289Z";2020-11-24 02:48:38
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-24T03:05:33.731Z";2020-11-24 03:05:33
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-24T04:15:45.982Z";2020-11-24 04:15:45
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-24T23:03:09.026Z";2020-11-24 23:03:09
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-24T23:17:24.853Z";2020-11-24 23:17:24
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-24T23:22:08.853Z";2020-11-24 23:22:08
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-24T23:35:15.954Z";2020-11-24 23:35:15
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-24T23:56:28.676Z";2020-11-24 23:56:28
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-25T00:31:46.491Z";2020-11-25 00:31:46
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-25T01:27:02.189Z";2020-11-25 01:27:02
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-25T02:02:51.353Z";2020-11-25 02:02:51
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-25T02:05:41.098Z";2020-11-25 02:05:41
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-25T02:16:23.515Z";2020-11-25 02:16:23
"c2a32a9dd1f7c70f0249589f590c01385948a7b4";"2020-11-25T02:34:58.324Z";2020-11-25 02:34:58
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-23T03:22:40.553Z";2020-11-23 03:22:40
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-23T03:22:42.568Z";2020-11-23 03:22:42
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-23T03:22:44.131Z";2020-11-23 03:22:44
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T00:00:48.667Z";2020-11-25 00:00:48
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T00:01:18.966Z";2020-11-25 00:01:18
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T00:01:52.770Z";2020-11-25 00:01:52
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T00:02:05.161Z";2020-11-25 00:02:05
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T00:25:13.427Z";2020-11-25 00:25:13
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T00:25:18.034Z";2020-11-25 00:25:18
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T01:14:50.277Z";2020-11-25 01:14:50
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T01:55:05.532Z";2020-11-25 01:55:05
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T02:24:18.648Z";2020-11-25 02:24:18
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T02:51:53.138Z";2020-11-25 02:51:53
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T03:11:13.612Z";2020-11-25 03:11:13
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T04:07:51.658Z";2020-11-25 04:07:51
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T04:30:23.179Z";2020-11-25 04:30:23
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T04:30:27.083Z";2020-11-25 04:30:27
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T04:30:30.294Z";2020-11-25 04:30:30
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T04:30:33.543Z";2020-11-25 04:30:33
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T04:43:51.612Z";2020-11-25 04:43:51
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T06:47:09.710Z";2020-11-25 06:47:09
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T15:17:10.662Z";2020-11-25 15:17:10
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T17:16:45.963Z";2020-11-25 17:16:45
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T18:10:35.723Z";2020-11-25 18:10:35
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T19:04:01.289Z";2020-11-25 19:04:01
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T20:24:03.054Z";2020-11-25 20:24:03
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-25T21:46:19.322Z";2020-11-25 21:46:19
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-26T04:04:14.004Z";2020-11-26 04:04:14
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-26T17:36:52.376Z";2020-11-26 17:36:52
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-26T18:00:33.100Z";2020-11-26 18:00:33
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-27T01:54:35.915Z";2020-11-27 01:54:35
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-27T02:17:29.809Z";2020-11-27 02:17:29
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-27T03:07:22.509Z";2020-11-27 03:07:22
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-27T03:19:21.757Z";2020-11-27 03:19:21
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-27T03:26:00.472Z";2020-11-27 03:26:00
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-27T04:00:01.526Z";2020-11-27 04:00:01
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-27T04:29:36.289Z";2020-11-27 04:29:36
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-27T04:55:00.823Z";2020-11-27 04:55:00
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-27T04:58:14.373Z";2020-11-27 04:58:14
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-27T04:58:29.273Z";2020-11-27 04:58:29
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-27T04:58:33.417Z";2020-11-27 04:58:33
"c3fc16e36541476612e0bb0f315be56cc89f2256";"2020-11-27T04:58:38.154Z";2020-11-27 04:58:38
"c42a26e12767fd486062cdf3ac84420acbc71766";"2020-11-24T19:59:47.660Z";2020-11-24 19:59:47
"c42a26e12767fd486062cdf3ac84420acbc71766";"2020-11-24T21:05:19.390Z";2020-11-24 21:05:19
"c42a26e12767fd486062cdf3ac84420acbc71766";"2020-11-24T21:10:10.232Z";2020-11-24 21:10:10
"c42a26e12767fd486062cdf3ac84420acbc71766";"2020-11-24T21:10:39.664Z";2020-11-24 21:10:39
"c42a26e12767fd486062cdf3ac84420acbc71766";"2020-11-24T21:16:36.917Z";2020-11-24 21:16:36
"c42a26e12767fd486062cdf3ac84420acbc71766";"2020-11-24T21:20:32.681Z";2020-11-24 21:20:32
"c42a26e12767fd486062cdf3ac84420acbc71766";"2020-11-25T18:52:58.356Z";2020-11-25 18:52:58
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-18T23:36:53.248Z";2020-11-18 23:36:53
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-18T23:37:13.611Z";2020-11-18 23:37:13
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-18T23:39:04.146Z";2020-11-18 23:39:04
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-19T00:12:48.722Z";2020-11-19 00:12:48
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-19T00:12:56.198Z";2020-11-19 00:12:56
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-19T02:32:29.968Z";2020-11-19 02:32:29
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T03:54:26.115Z";2020-11-23 03:54:26
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T03:58:22.276Z";2020-11-23 03:58:22
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T04:42:18.176Z";2020-11-23 04:42:18
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T04:47:06.642Z";2020-11-23 04:47:06
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T12:06:21.470Z";2020-11-23 12:06:21
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T12:25:43.497Z";2020-11-23 12:25:43
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T12:41:58.606Z";2020-11-23 12:41:58
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T12:42:03.039Z";2020-11-23 12:42:03
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T13:40:22.970Z";2020-11-23 13:40:22
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T14:00:59.870Z";2020-11-23 14:00:59
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T14:38:11.343Z";2020-11-23 14:38:11
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T14:46:42.096Z";2020-11-23 14:46:42
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T15:26:00.809Z";2020-11-23 15:26:00
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T16:10:18.335Z";2020-11-23 16:10:18
"c4655f02078e14a8504b692a8f7f62e3571ff38f";"2020-11-23T16:11:34.676Z";2020-11-23 16:11:34
"c7aadf4912f25ac6317e98926d87a85c772adc2d";"2020-11-25T20:26:42.398Z";2020-11-25 20:26:42
"c7aadf4912f25ac6317e98926d87a85c772adc2d";"2020-11-25T20:29:31.188Z";2020-11-25 20:29:31
"c7aadf4912f25ac6317e98926d87a85c772adc2d";"2020-11-25T20:36:59.558Z";2020-11-25 20:36:59
"c7aadf4912f25ac6317e98926d87a85c772adc2d";"2020-11-25T20:36:59.565Z";2020-11-25 20:36:59
"c7aadf4912f25ac6317e98926d87a85c772adc2d";"2020-11-25T20:38:01.950Z";2020-11-25 20:38:01
"c7aadf4912f25ac6317e98926d87a85c772adc2d";"2020-11-25T20:53:39.650Z";2020-11-25 20:53:39
"c7aadf4912f25ac6317e98926d87a85c772adc2d";"2020-11-25T21:01:10.160Z";2020-11-25 21:01:10
"c7aadf4912f25ac6317e98926d87a85c772adc2d";"2020-11-25T21:29:48.696Z";2020-11-25 21:29:48
"c7daed73009c0d31a410be0d1212d298cf9b7f92";"2020-11-22T04:42:25.856Z";2020-11-22 04:42:25
"c7daed73009c0d31a410be0d1212d298cf9b7f92";"2020-11-25T09:53:20.381Z";2020-11-25 09:53:20
"c7daed73009c0d31a410be0d1212d298cf9b7f92";"2020-11-25T10:48:33.118Z";2020-11-25 10:48:33
"c7daed73009c0d31a410be0d1212d298cf9b7f92";"2020-11-25T11:01:23.014Z";2020-11-25 11:01:23
"c7daed73009c0d31a410be0d1212d298cf9b7f92";"2020-11-25T11:44:40.164Z";2020-11-25 11:44:40
"c7daed73009c0d31a410be0d1212d298cf9b7f92";"2020-11-25T12:18:01.452Z";2020-11-25 12:18:01
